source_platform,source_url,project_name,chain_or_vm,language,finding_id_or_title,severity_raw,severity_normalized,bug_family,attack_chain_stage,root_cause_type,exploit_prerequisites,fix_pattern,report_date,public_disclosure_date
techrate_reports,https://github.com/TechRate/Smart-Contract-Audits/blob/main/2018-21 A-M/Comic Coin.pdf,Comic Coin,EVM,Solidity,,,,,,,,,,
techrate_reports,https://github.com/TechRate/Smart-Contract-Audits/blob/main/2018-21 A-M/Complus  Smart Contract Audit.pdf,Complus Smart Contract Audit,EVM,Solidity,,,,,,,,,,
techrate_reports,https://github.com/TechRate/Smart-Contract-Audits/blob/main/2018-21 A-M/Corn Doge Finance.pdf,Corn Doge Finance,EVM,Solidity,,,,,,,,,,
techrate_reports,https://github.com/TechRate/Smart-Contract-Audits/blob/main/2018-21 A-M/Cosmic Egg 2.0 Full Smart Contract Security Audit.pdf,Cosmic Egg 2.0 Full Smart Contract Security Audit,EVM,Solidity,,,,,,,,,,
techrate_reports,https://github.com/TechRate/Smart-Contract-Audits/blob/main/2018-21 A-M/Cosmic Swap.pdf,Cosmic Swap,EVM,Solidity,,,,,,,,,,
techrate_reports,https://github.com/TechRate/Smart-Contract-Audits/blob/main/2018-21 A-M/Cosmyc Full Smart Contract Security Audit.pdf,Cosmyc Full Smart Contract Security Audit,EVM,Solidity,,,,,,,,,,
techrate_reports,https://github.com/TechRate/Smart-Contract-Audits/blob/main/2018-21 A-M/CougarSwap.pdf,Cougarswap,EVM,Solidity,,,,,,,,,,
techrate_reports,https://github.com/TechRate/Smart-Contract-Audits/blob/main/2018-21 A-M/Cowboy Shiba.pdf,Cowboy Shiba,EVM,Solidity,,,,,,,,,,
techrate_reports,https://github.com/TechRate/Smart-Contract-Audits/blob/main/2018-21 A-M/Cranchtoken.pdf,Cranchtoken,EVM,Solidity,,,,,,,,,,
techrate_reports,https://github.com/TechRate/Smart-Contract-Audits/blob/main/2018-21 A-M/CrashToken.pdf,Crashtoken,EVM,Solidity,,,,,,,,,,
techrate_reports,https://github.com/TechRate/Smart-Contract-Audits/blob/main/2018-21 A-M/Crew Token.pdf,Crew Token,EVM,Solidity,,,,,,,,,,
techrate_reports,https://github.com/TechRate/Smart-Contract-Audits/blob/main/2018-21 A-M/CrocoSwap Smart Contract Security Audit.pdf,Crocoswap Smart Contract Security Audit,EVM,Solidity,,,,,,,,,,
techrate_reports,https://github.com/TechRate/Smart-Contract-Audits/blob/main/2018-21 A-M/CrossPad Finance Full Smart Contract Security Audit.pdf,Crosspad Finance Full Smart Contract Security Audit,EVM,Solidity,,,,,,,,,,
techrate_reports,https://github.com/TechRate/Smart-Contract-Audits/blob/main/2018-21 A-M/Crox Final.pdf,Crox Final,EVM,Solidity,,,,,,,,,,
techrate_reports,https://github.com/TechRate/Smart-Contract-Audits/blob/main/2018-21 A-M/CroxSwap.pdf,Croxswap,EVM,Solidity,,,,,,,,,,
techrate_reports,https://github.com/TechRate/Smart-Contract-Audits/blob/main/2018-21 A-M/Crucifearous Finance Full Smart Contract Security Audit.pdf,Crucifearous Finance Full Smart Contract Security Audit,EVM,Solidity,,,,,,,,,,
techrate_reports,https://github.com/TechRate/Smart-Contract-Audits/blob/main/2018-21 A-M/Crypto World Health Organization.pdf,Crypto World Health Organization,EVM,Solidity,,,,,,,,,,
techrate_reports,https://github.com/TechRate/Smart-Contract-Audits/blob/main/2018-21 A-M/CryptoCandy.pdf,Cryptocandy,EVM,Solidity,,,,,,,,,,
techrate_reports,https://github.com/TechRate/Smart-Contract-Audits/blob/main/2018-21 A-M/CryptoCats.pdf,Cryptocats,EVM,Solidity,,,,,,,,,,
techrate_reports,https://github.com/TechRate/Smart-Contract-Audits/blob/main/2018-21 A-M/CryptoDogs Full Smart Contract Security Audit.pdf,Cryptodogs Full Smart Contract Security Audit,EVM,Solidity,,,,,,,,,,
techrate_reports,https://github.com/TechRate/Smart-Contract-Audits/blob/main/2018-21 A-M/CryptoNaught Full Smart Contract Security Audit.pdf,Cryptonaught Full Smart Contract Security Audit,EVM,Solidity,,,,,,,,,,
techrate_reports,https://github.com/TechRate/Smart-Contract-Audits/blob/main/2018-21 A-M/Cryptospace Full Smart Contract Security Audit.pdf,Cryptospace Full Smart Contract Security Audit,EVM,Solidity,,,,,,,,,,
techrate_reports,https://github.com/TechRate/Smart-Contract-Audits/blob/main/2018-21 A-M/CumBlast Full Smart Contract Security Audit.pdf,Cumblast Full Smart Contract Security Audit,EVM,Solidity,,,,,,,,,,
techrate_reports,https://github.com/TechRate/Smart-Contract-Audits/blob/main/2018-21 A-M/CupCake.pdf,Cupcake,EVM,Solidity,,,,,,,,,,
techrate_reports,https://github.com/TechRate/Smart-Contract-Audits/blob/main/2018-21 A-M/CxCoin Full Smart Contract Security Audit.pdf,Cxcoin Full Smart Contract Security Audit,EVM,Solidity,,,,,,,,,,
techrate_reports,https://github.com/TechRate/Smart-Contract-Audits/blob/main/2018-21 A-M/Cyber Doge Full Smart Contract Security Audit.pdf,Cyber Doge Full Smart Contract Security Audit,EVM,Solidity,,,,,,,,,,
techrate_reports,https://github.com/TechRate/Smart-Contract-Audits/blob/main/2018-21 A-M/DAWG Standart Smart Contract Security Audit.pdf,Dawg Standart Smart Contract Security Audit,EVM,Solidity,,,,,,,,,,
techrate_reports,https://github.com/TechRate/Smart-Contract-Audits/blob/main/2018-21 A-M/DECSALE.pdf,Decsale,EVM,Solidity,,,,,,,,,,
techrate_reports,https://github.com/TechRate/Smart-Contract-Audits/blob/main/2018-21 A-M/DINIZIA Full Smart Contract Security Audit.pdf,Dinizia Full Smart Contract Security Audit,EVM,Solidity,,,,,,,,,,
techrate_reports,https://github.com/TechRate/Smart-Contract-Audits/blob/main/2018-21 A-M/DIVORCE.pdf,Divorce,EVM,Solidity,,,,,,,,,,
techrate_reports,https://github.com/TechRate/Smart-Contract-Audits/blob/main/2018-21 A-M/DKT Finance Full Smart Contract Security Audit.pdf,Dkt Finance Full Smart Contract Security Audit,EVM,Solidity,,,,,,,,,,
techrate_reports,https://github.com/TechRate/Smart-Contract-Audits/blob/main/2018-21 A-M/DOJO.pdf,Dojo,EVM,Solidity,,,,,,,,,,
techrate_reports,https://github.com/TechRate/Smart-Contract-Audits/blob/main/2018-21 A-M/DRAGIX Token.pdf,Dragix Token,EVM,Solidity,,,,,,,,,,
techrate_reports,https://github.com/TechRate/Smart-Contract-Audits/blob/main/2018-21 A-M/DRIVENprotocol.pdf,Drivenprotocol,EVM,Solidity,,,,,,,,,,
techrate_reports,https://github.com/TechRate/Smart-Contract-Audits/blob/main/2018-21 A-M/Daddy Reborn Full Smart Contract Security Audit.pdf,Daddy Reborn Full Smart Contract Security Audit,EVM,Solidity,,,,,,,,,,
techrate_reports,https://github.com/TechRate/Smart-Contract-Audits/blob/main/2018-21 A-M/Dalmatian Finance Full Smart Contract Security Audit.pdf,Dalmatian Finance Full Smart Contract Security Audit,EVM,Solidity,,,,,,,,,,
techrate_reports,https://github.com/TechRate/Smart-Contract-Audits/blob/main/2018-21 A-M/DarkHorse Standart Smart Contract Security Audit.pdf,Darkhorse Standart Smart Contract Security Audit,EVM,Solidity,,,,,,,,,,
techrate_reports,https://github.com/TechRate/Smart-Contract-Audits/blob/main/2018-21 A-M/Darkwing Finance Full Smart Contract Security Audit.pdf,Darkwing Finance Full Smart Contract Security Audit,EVM,Solidity,,,,,,,,,,
techrate_reports,https://github.com/TechRate/Smart-Contract-Audits/blob/main/2018-21 A-M/DeSports Network.pdf,Desports Network,EVM,Solidity,,,,,,,,,,
techrate_reports,https://github.com/TechRate/Smart-Contract-Audits/blob/main/2018-21 A-M/Decraft Game.pdf,Decraft Game,EVM,Solidity,,,,,,,,,,
techrate_reports,https://github.com/TechRate/Smart-Contract-Audits/blob/main/2018-21 A-M/DeeDee Standart Smart Contract Security Audit.pdf,Deedee Standart Smart Contract Security Audit,EVM,Solidity,,,,,,,,,,
techrate_reports,https://github.com/TechRate/Smart-Contract-Audits/blob/main/2018-21 A-M/DefyDefi Full Smart Contract Security Audit.pdf,Defydefi Full Smart Contract Security Audit,EVM,Solidity,,,,,,,,,,
techrate_reports,https://github.com/TechRate/Smart-Contract-Audits/blob/main/2018-21 A-M/Dehub Standart Smart Contract Security Audit (3).pdf,Dehub Standart Smart Contract Security Audit (3),EVM,Solidity,,,,,,,,,,
techrate_reports,https://github.com/TechRate/Smart-Contract-Audits/blob/main/2018-21 A-M/Deswap.pdf,Deswap,EVM,Solidity,,,,,,,,,,
techrate_reports,https://github.com/TechRate/Smart-Contract-Audits/blob/main/2018-21 A-M/Dexta.pdf,Dexta,EVM,Solidity,,,,,,,,,,
techrate_reports,https://github.com/TechRate/Smart-Contract-Audits/blob/main/2018-21 A-M/Dhabi Coin.pdf,Dhabi Coin,EVM,Solidity,,,,,,,,,,
techrate_reports,https://github.com/TechRate/Smart-Contract-Audits/blob/main/2018-21 A-M/DiamondHold.pdf,Diamondhold,EVM,Solidity,,,,,,,,,,
techrate_reports,https://github.com/TechRate/Smart-Contract-Audits/blob/main/2018-21 A-M/DiarrheaCoin Full Smart Contract Security Audit.pdf,Diarrheacoin Full Smart Contract Security Audit,EVM,Solidity,,,,,,,,,,
techrate_reports,https://github.com/TechRate/Smart-Contract-Audits/blob/main/2018-21 A-M/DifiFunds.pdf,Dififunds,EVM,Solidity,,,,,,,,,,
techrate_reports,https://github.com/TechRate/Smart-Contract-Audits/blob/main/2018-21 A-M/Dino.pdf,Dino,EVM,Solidity,,,,,,,,,,
techrate_reports,https://github.com/TechRate/Smart-Contract-Audits/blob/main/2018-21 A-M/DinoPark Finance.pdf,Dinopark Finance,EVM,Solidity,,,,,,,,,,
techrate_reports,https://github.com/TechRate/Smart-Contract-Audits/blob/main/2018-21 A-M/Dirty Doge.pdf,Dirty Doge,EVM,Solidity,,,,,,,,,,
techrate_reports,https://github.com/TechRate/Smart-Contract-Audits/blob/main/2018-21 A-M/DirtyFinance.pdf,Dirtyfinance,EVM,Solidity,,,,,,,,,,
techrate_reports,https://github.com/TechRate/Smart-Contract-Audits/blob/main/2018-21 A-M/DisCas Vision Full Smart Contract Security Audit.pdf,Discas Vision Full Smart Contract Security Audit,EVM,Solidity,,,,,,,,,,
techrate_reports,https://github.com/TechRate/Smart-Contract-Audits/blob/main/2018-21 A-M/Doge Cake.pdf,Doge Cake,EVM,Solidity,,,,,,,,,,
techrate_reports,https://github.com/TechRate/Smart-Contract-Audits/blob/main/2018-21 A-M/DogeBSC.pdf,Dogebsc,EVM,Solidity,,,,,,,,,,
techrate_reports,https://github.com/TechRate/Smart-Contract-Audits/blob/main/2018-21 A-M/DogeCoinCash Full Smart Contract Security Audit.pdf,Dogecoincash Full Smart Contract Security Audit,EVM,Solidity,,,,,,,,,,
techrate_reports,https://github.com/TechRate/Smart-Contract-Audits/blob/main/2018-21 A-M/DogeWarrior.pdf,Dogewarrior,EVM,Solidity,,,,,,,,,,
techrate_reports,https://github.com/TechRate/Smart-Contract-Audits/blob/main/2018-21 A-M/DogeX.pdf,Dogex,EVM,Solidity,,,,,,,,,,
techrate_reports,https://github.com/TechRate/Smart-Contract-Audits/blob/main/2018-21 A-M/Dogefather Full Smart Contract Security Audit.pdf,Dogefather Full Smart Contract Security Audit,EVM,Solidity,,,,,,,,,,
techrate_reports,https://github.com/TechRate/Smart-Contract-Audits/blob/main/2018-21 A-M/Dogefather.pdf,Dogefather,EVM,Solidity,,,,,,,,,,
techrate_reports,https://github.com/TechRate/Smart-Contract-Audits/blob/main/2018-21 A-M/Dogematic.pdf,Dogematic,EVM,Solidity,,,,,,,,,,
techrate_reports,https://github.com/TechRate/Smart-Contract-Audits/blob/main/2018-21 A-M/DogemonGo Full Smart Contract Security Audit.pdf,Dogemongo Full Smart Contract Security Audit,EVM,Solidity,,,,,,,,,,
techrate_reports,https://github.com/TechRate/Smart-Contract-Audits/blob/main/2018-21 A-M/Dogey-Inu Full Smart Contract Security Audit.pdf,Dogey Inu Full Smart Contract Security Audit,EVM,Solidity,,,,,,,,,,
techrate_reports,https://github.com/TechRate/Smart-Contract-Audits/blob/main/2018-21 A-M/Dogstonks Standart Smart Contract Security Audit.pdf,Dogstonks Standart Smart Contract Security Audit,EVM,Solidity,,,,,,,,,,
techrate_reports,https://github.com/TechRate/Smart-Contract-Audits/blob/main/2018-21 A-M/Dollaremon Standart Smart Contract Security Audit.pdf,Dollaremon Standart Smart Contract Security Audit,EVM,Solidity,,,,,,,,,,
techrate_reports,https://github.com/TechRate/Smart-Contract-Audits/blob/main/2018-21 A-M/Dollaroo Full Smart Contract Security Audit.pdf,Dollaroo Full Smart Contract Security Audit,EVM,Solidity,,,,,,,,,,
techrate_reports,https://github.com/TechRate/Smart-Contract-Audits/blob/main/2018-21 A-M/Dolomite DeFi Full Smart Contract Security Audit.pdf,Dolomite Defi Full Smart Contract Security Audit,EVM,Solidity,,,,,,,,,,
techrate_reports,https://github.com/TechRate/Smart-Contract-Audits/blob/main/2018-21 A-M/DolphinRoyale  Full Smart Contract Security Audit.pdf,Dolphinroyale Full Smart Contract Security Audit,EVM,Solidity,,,,,,,,,,
techrate_reports,https://github.com/TechRate/Smart-Contract-Audits/blob/main/2018-21 A-M/Dolphins Finance Full Smart Contract Security Audit.pdf,Dolphins Finance Full Smart Contract Security Audit,EVM,Solidity,,,,,,,,,,
techrate_reports,https://github.com/TechRate/Smart-Contract-Audits/blob/main/2018-21 A-M/Donald Finance.pdf,Donald Finance,EVM,Solidity,,,,,,,,,,
techrate_reports,https://github.com/TechRate/Smart-Contract-Audits/blob/main/2018-21 A-M/Donut Cat  Full Smart Contract Security Audit.pdf,Donut Cat Full Smart Contract Security Audit,EVM,Solidity,,,,,,,,,,
techrate_reports,https://github.com/TechRate/Smart-Contract-Audits/blob/main/2018-21 A-M/Dooog Finance Smart Contract Security Audit.pdf,Dooog Finance Smart Contract Security Audit,EVM,Solidity,,,,,,,,,,
techrate_reports,https://github.com/TechRate/Smart-Contract-Audits/blob/main/2018-21 A-M/DoubleMoon Full Smart Contract Security Audit.pdf,Doublemoon Full Smart Contract Security Audit,EVM,Solidity,,,,,,,,,,
techrate_reports,https://github.com/TechRate/Smart-Contract-Audits/blob/main/2018-21 A-M/DoubtFire Full Smart Contract Security Audit.pdf,Doubtfire Full Smart Contract Security Audit,EVM,Solidity,,,,,,,,,,
techrate_reports,https://github.com/TechRate/Smart-Contract-Audits/blob/main/2018-21 A-M/DoveSwap.pdf,Doveswap,EVM,Solidity,,,,,,,,,,
techrate_reports,https://github.com/TechRate/Smart-Contract-Audits/blob/main/2018-21 A-M/DrFrankenstein Standart Smart Contract Security Audit.pdf,Drfrankenstein Standart Smart Contract Security Audit,EVM,Solidity,,,,,,,,,,
techrate_reports,https://github.com/TechRate/Smart-Contract-Audits/blob/main/2018-21 A-M/Dragon Ball.pdf,Dragon Ball,EVM,Solidity,,,,,,,,,,
techrate_reports,https://github.com/TechRate/Smart-Contract-Audits/blob/main/2018-21 A-M/DragonBall Full Smart Contract Security Audit.pdf,Dragonball Full Smart Contract Security Audit,EVM,Solidity,,,,,,,,,,
techrate_reports,https://github.com/TechRate/Smart-Contract-Audits/blob/main/2018-21 A-M/DuiToken.pdf,Duitoken,EVM,Solidity,,,,,,,,,,
techrate_reports,https://github.com/TechRate/Smart-Contract-Audits/blob/main/2018-21 A-M/Dumpling Swap.pdf,Dumpling Swap,EVM,Solidity,,,,,,,,,,
techrate_reports,https://github.com/TechRate/Smart-Contract-Audits/blob/main/2018-21 A-M/DumplingSwap Full Smart Contract Security Audit.pdf,Dumplingswap Full Smart Contract Security Audit,EVM,Solidity,,,,,,,,,,
techrate_reports,https://github.com/TechRate/Smart-Contract-Audits/blob/main/2018-21 A-M/DungeonSwap.pdf,Dungeonswap,EVM,Solidity,,,,,,,,,,
techrate_reports,https://github.com/TechRate/Smart-Contract-Audits/blob/main/2018-21 A-M/EARNBNB Full Smart Contract Security Audit.pdf,Earnbnb Full Smart Contract Security Audit,EVM,Solidity,,,,,,,,,,
techrate_reports,https://github.com/TechRate/Smart-Contract-Audits/blob/main/2018-21 A-M/ECHO-TOKEN.pdf,Echo Token,EVM,Solidity,,,,,,,,,,
techrate_reports,https://github.com/TechRate/Smart-Contract-Audits/blob/main/2018-21 A-M/ECOGOAT TOKEN Full Smart Contract Security Audit.pdf,Ecogoat Token Full Smart Contract Security Audit,EVM,Solidity,,,,,,,,,,
techrate_reports,https://github.com/TechRate/Smart-Contract-Audits/blob/main/2018-21 A-M/EMars Standart Smart Contract Security Audit.pdf,Emars Standart Smart Contract Security Audit,EVM,Solidity,,,,,,,,,,
techrate_reports,https://github.com/TechRate/Smart-Contract-Audits/blob/main/2018-21 A-M/ERTHToken Full Smart Contract Security Audit.pdf,Erthtoken Full Smart Contract Security Audit,EVM,Solidity,,,,,,,,,,
techrate_reports,https://github.com/TechRate/Smart-Contract-Audits/blob/main/2018-21 A-M/EUSD.pdf,Eusd,EVM,Solidity,,,,,,,,,,
techrate_reports,https://github.com/TechRate/Smart-Contract-Audits/blob/main/2018-21 A-M/EarlyBSC.pdf,Earlybsc,EVM,Solidity,,,,,,,,,,
techrate_reports,https://github.com/TechRate/Smart-Contract-Audits/blob/main/2018-21 A-M/EarnDOGE Full Smart Contract Security Audit.pdf,Earndoge Full Smart Contract Security Audit,EVM,Solidity,,,,,,,,,,
techrate_reports,https://github.com/TechRate/Smart-Contract-Audits/blob/main/2018-21 A-M/EarthBoys.Finance.pdf,Earthboys.Finance,EVM,Solidity,,,,,,,,,,
techrate_reports,https://github.com/TechRate/Smart-Contract-Audits/blob/main/2018-21 A-M/Eclipse.pdf,Eclipse,EVM,Solidity,,,,,,,,,,
techrate_reports,https://github.com/TechRate/Smart-Contract-Audits/blob/main/2018-21 A-M/EcoSphereum.pdf,Ecosphereum,EVM,Solidity,,,,,,,,,,
techrate_reports,https://github.com/TechRate/Smart-Contract-Audits/blob/main/2018-21 A-M/Education Exchange.pdf,Education Exchange,EVM,Solidity,,,,,,,,,,
techrate_reports,https://github.com/TechRate/Smart-Contract-Audits/blob/main/2018-21 A-M/Eight Ball Smart Contract Security Audit.pdf,Eight Ball Smart Contract Security Audit,EVM,Solidity,,,,,,,,,,
techrate_reports,https://github.com/TechRate/Smart-Contract-Audits/blob/main/2018-21 A-M/ElonPeg.pdf,Elonpeg,EVM,Solidity,,,,,,,,,,
techrate_reports,https://github.com/TechRate/Smart-Contract-Audits/blob/main/2018-21 A-M/ElonTech Full Smart Contract Security Audit.pdf,Elontech Full Smart Contract Security Audit,EVM,Solidity,,,,,,,,,,
techrate_reports,https://github.com/TechRate/Smart-Contract-Audits/blob/main/2018-21 A-M/ElongF Full Smart Contract Security Audit.pdf,Elongf Full Smart Contract Security Audit,EVM,Solidity,,,,,,,,,,
techrate_reports,https://github.com/TechRate/Smart-Contract-Audits/blob/main/2018-21 A-M/EloniumCoin Full Smart Contract Security Audit.pdf,Eloniumcoin Full Smart Contract Security Audit,EVM,Solidity,,,,,,,,,,
techrate_reports,https://github.com/TechRate/Smart-Contract-Audits/blob/main/2018-21 A-M/Emergency Elon Override Full Smart Contract Security Audit.pdf,Emergency Elon Override Full Smart Contract Security Audit,EVM,Solidity,,,,,,,,,,
techrate_reports,https://github.com/TechRate/Smart-Contract-Audits/blob/main/2018-21 A-M/Empire Token Full Smart Contract Security Audit.pdf,Empire Token Full Smart Contract Security Audit,EVM,Solidity,,,,,,,,,,
techrate_reports,https://github.com/TechRate/Smart-Contract-Audits/blob/main/2018-21 A-M/Env Finance Full Smart Contract Security Audit.pdf,Env Finance Full Smart Contract Security Audit,EVM,Solidity,,,,,,,,,,
techrate_reports,https://github.com/TechRate/Smart-Contract-Audits/blob/main/2018-21 A-M/Enviro.pdf,Enviro,EVM,Solidity,,,,,,,,,,
techrate_reports,https://github.com/TechRate/Smart-Contract-Audits/blob/main/2018-21 A-M/Epstein Token.pdf,Epstein Token,EVM,Solidity,,,,,,,,,,
techrate_reports,https://github.com/TechRate/Smart-Contract-Audits/blob/main/2018-21 A-M/Etherlite.pdf,Etherlite,EVM,Solidity,,,,,,,,,,
techrate_reports,https://github.com/TechRate/Smart-Contract-Audits/blob/main/2018-21 A-M/EuroToken Full Smart Contract Security Audit.pdf,Eurotoken Full Smart Contract Security Audit,EVM,Solidity,,,,,,,,,,
techrate_reports,https://github.com/TechRate/Smart-Contract-Audits/blob/main/2018-21 A-M/EverCoom Full Smart Contract Security Audit.pdf,Evercoom Full Smart Contract Security Audit,EVM,Solidity,,,,,,,,,,
techrate_reports,https://github.com/TechRate/Smart-Contract-Audits/blob/main/2018-21 A-M/EverMars Full Smart Contract Security Audit.pdf,Evermars Full Smart Contract Security Audit,EVM,Solidity,,,,,,,,,,
techrate_reports,https://github.com/TechRate/Smart-Contract-Audits/blob/main/2018-21 A-M/EverPorn.pdf,Everporn,EVM,Solidity,,,,,,,,,,
techrate_reports,https://github.com/TechRate/Smart-Contract-Audits/blob/main/2018-21 A-M/EverRise Finance Full Smart Contract Security Audit.pdf,Everrise Finance Full Smart Contract Security Audit,EVM,Solidity,,,,,,,,,,
